"Year" "Age" "Deaths" "Exposure"
"3200" 1960 99 21 63.4
"3201" 1961 20 208 125673.28
"3202" 1961 21 223 119927.91
"3203" 1961 22 192 115883.53
"3204" 1961 23 178 114727.44
"3205" 1961 24 168 116031.27
"3206" 1961 25 165 118109.68
"3207" 1961 26 196 120640.24
"3208" 1961 27 170 123090.88
"3209" 1961 28 190 124824.42
"3210" 1961 29 174 125880.85
"3211" 1961 30 217 126975.11
"3212" 1961 31 205 128205.09
"3213" 1961 32 183 129121.21
"3214" 1961 33 218 129449.3
"3215" 1961 34 216 129213.02
"3216" 1961 35 251 128710.02
"3217" 1961 36 264 128135.05
"3218" 1961 37 273 126979.67
"3219" 1961 38 303 124755.73
"3220" 1961 39 333 121675.17
"3221" 1961 40 313 118286.8
"3222" 1961 41 368 114610.89
"3223" 1961 42 379 111336.48
"3224" 1961 43 416 109166.32
"3225" 1961 44 440 107933.51
"3226" 1961 45 488 106747.2
"3227" 1961 46 528 105441.43
"3228" 1961 47 605 103784.43
"3229" 1961 48 650 101381.58
"3230" 1961 49 722 98307.1
"3231" 1961 50 715 95147.28
"3232" 1961 51 806 91957.36
"3233" 1961 52 817 88732.56
"3234" 1961 53 918 85492.87
"3235" 1961 54 991 82249.97
"3236" 1961 55 958 79019.55
"3237" 1961 56 1106 75743.97
"3238" 1961 57 1055 72554.99
"3239" 1961 58 1151 69491.84
"3240" 1961 59 1230 66564.6
"3241" 1961 60 1351 63745.85
"3242" 1961 61 1429 60987.71
"3243" 1961 62 1382 58319.09
"3244" 1961 63 1409 56002.7
"3245" 1961 64 1455 53831.15
"3246" 1961 65 1691 51792.46
"3247" 1961 66 1605 49788.78
"3248" 1961 67 1659 47880.35
"3249" 1961 68 1741 46148.78
"3250" 1961 69 1856 44491.77
"3251" 1961 70 1939 42891.06
"3252" 1961 71 1927 41350.47
"3253" 1961 72 2174 39484.85
"3254" 1961 73 2288 37274.54
"3255" 1961 74 2247 34677.53
"3256" 1961 75 2240 32118.07
"3257" 1961 76 2171 29552.97
"3258" 1961 77 2192 26936.31
"3259" 1961 78 2194 24182
"3260" 1961 79 2162 21382.52
"3261" 1961 80 1950 19191.52
"3262" 1961 81 1854 16804.29
"3263" 1961 82 1727 13944.96
"3264" 1961 83 1605 11856.18
"3265" 1961 84 1492 9939.23
"3266" 1961 85 1335 8261.32
"3267" 1961 86 1173 6678.53
"3268" 1961 87 940 5197.26
"3269" 1961 88 801 4073.6
"3270" 1961 89 694 3106.64
"3271" 1961 90 600 2372.76
"3272" 1961 91 488 1797.09
"3273" 1961 92 390 1260.63
"3274" 1961 93 299 891.22
"3275" 1961 94 176 609.93
"3276" 1961 95 151 401.91
"3277" 1961 96 93 282.43
"3278" 1961 97 69 198.42
"3279" 1961 98 39 118.22
"3280" 1961 99 32 68.51
"3281" 1962 20 226 130931.75
"3282" 1962 21 229 125006.36
"3283" 1962 22 198 119826.89
"3284" 1962 23 187 116420.93
"3285" 1962 24 201 115636.19
"3286" 1962 25 187 116795.24
"3287" 1962 26 161 118798.07
"3288" 1962 27 182 121055.59
"3289" 1962 28 189 123194.23
"3290" 1962 29 209 124734.14
"3291" 1962 30 199 125905.98
"3292" 1962 31 209 127076.93
"3293" 1962 32 220 128231.02
"3294" 1962 33 205 129057.47
"3295" 1962 34 207 129353.89
"3296" 1962 35 264 129117.6
"3297" 1962 36 263 128687.04
"3298" 1962 37 288 128039.78
"3299" 1962 38 308 126642.16
"3300" 1962 39 345 124156.39
"3301" 1962 40 365 120918.51
"3302" 1962 41 388 117281.68
"3303" 1962 42 387 113617.74
"3304" 1962 43 397 110501.99
"3305" 1962 44 426 108543.62
"3306" 1962 45 456 107351.19
"3307" 1962 46 552 106250.88
"3308" 1962 47 605 104946.42
"3309" 1962 48 620 103188.21
"3310" 1962 49 695 100614.57
"3311" 1962 50 733 97544.64
"3312" 1962 51 852 94222.85
"3313" 1962 52 868 90960.99
"3314" 1962 53 895 87599.09
"3315" 1962 54 959 84264.91
"3316" 1962 55 1001 81020.46
"3317" 1962 56 1033 77747.27
"3318" 1962 57 1146 74476.75
"3319" 1962 58 1243 71271.1
"3320" 1962 59 1306 68190.14
"3321" 1962 60 1253 65326.81
"3322" 1962 61 1460 62465.46
"3323" 1962 62 1551 59681.12
"3324" 1962 63 1383 57068.69
"3325" 1962 64 1484 54666.58
"3326" 1962 65 1606 52414.27
"3327" 1962 66 1573 50412.68
"3328" 1962 67 1689 48398.93
"3329" 1962 68 1697 46545.83
"3330" 1962 69 1923 44638.37
"3331" 1962 70 1948 42854.79
"3332" 1962 71 1945 41192.97
"3333" 1962 72 2252 39296.79
"3334" 1962 73 2240 37216.82
"3335" 1962 74 2188 34893.3
"3336" 1962 75 2267 32338.98
"3337" 1962 76 2268 29819.77
"3338" 1962 77 2141 27362.16
"3339" 1962 78 2198 24698.91
"3340" 1962 79 2137 21959.8
"3341" 1962 80 1972 19424.05
"3342" 1962 81 1866 17268.34
"3343" 1962 82 1860 14979.93
"3344" 1962 83 1662 12225.64
"3345" 1962 84 1558 10267.71
"3346" 1962 85 1347 8531.43
"3347" 1962 86 1208 6980.4
"3348" 1962 87 1128 5555.28
"3349" 1962 88 952 4251.75
"3350" 1962 89 742 3285.68
"3351" 1962 90 569 2454.5
"3352" 1962 91 463 1836.11
"3353" 1962 92 383 1366.85
"3354" 1962 93 274 922.07
"3355" 1962 94 189 659.72
"3356" 1962 95 158 438.93
"3357" 1962 96 84 280.75
"3358" 1962 97 72 206.27
"3359" 1962 98 63 132.18
"3360" 1962 99 37 77.25
"3361" 1963 20 219 137286.36
"3362" 1963 21 240 131144.11
"3363" 1963 22 250 125658.48
"3364" 1963 23 216 120763.97
"3365" 1963 24 189 117549.03
"3366" 1963 25 189 116714.2
"3367" 1963 26 189 117673.25
"3368" 1963 27 174 119374.71
"3369" 1963 28 181 121418.72
"3370" 1963 29 192 123312.54
"3371" 1963 30 169 124810.57
"3372" 1963 31 195 125958.98
"3373" 1963 32 198 127056.18
"3374" 1963 33 228 128140.91
"3375" 1963 34 238 128923.96
"3376" 1963 35 242 129113.42
"3377" 1963 36 275 128830.06
"3378" 1963 37 282 128347.68
"3379" 1963 38 294 127630.79
"3380" 1963 39 346 126150.11
"3381" 1963 40 322 123617.48
"3382" 1963 41 366 120280.27
"3383" 1963 42 443 116574.19
"3384" 1963 43 446 112804.03
"3385" 1963 44 405 109687.68
"3386" 1963 45 482 107733.1
"3387" 1963 46 526 106606.38
"3388" 1963 47 572 105598.07
"3389" 1963 48 690 104343.26
"3390" 1963 49 748 102543.96
"3391" 1963 50 787 99909.87
"3392" 1963 51 794 96633.62
"3393" 1963 52 891 93212.75
"3394" 1963 53 907 89794.73
"3395" 1963 54 1013 86307.61
"3396" 1963 55 1041 82977.36
"3397" 1963 56 1072 79749.46
"3398" 1963 57 1183 76497.59
"3399" 1963 58 1328 73182.03
"3400" 1963 59 1286 70006.64
"3401" 1963 60 1295 66962.09
"3402" 1963 61 1321 64020.9
"3403" 1963 62 1570 61034.79
"3404" 1963 63 1622 58266.03
"3405" 1963 64 1550 55565.76
"3406" 1963 65 1659 53090.55
"3407" 1963 66 1545 51006.35
"3408" 1963 67 1759 48939.93
"3409" 1963 68 1783 46997.12
"3410" 1963 69 1914 44973.06
"3411" 1963 70 1992 42962.93
"3412" 1963 71 1965 41090.11
"3413" 1963 72 2134 39108.9
"3414" 1963 73 2182 37121.49
"3415" 1963 74 2225 34897.14
"3416" 1963 75 2257 32464.22
"3417" 1963 76 2269 29933.29
"3418" 1963 77 2350 27515.84
"3419" 1963 78 2330 25038.33
"3420" 1963 79 2237 22453.73
"3421" 1963 80 2059 20105.52
"3422" 1963 81 1951 17471.01
"3423" 1963 82 1918 15365.96
"3424" 1963 83 1811 13146.46
"3425" 1963 84 1648 10545.13
"3426" 1963 85 1458 8766.87
"3427" 1963 86 1409 7199.26
"3428" 1963 87 1123 5738.4
"3429" 1963 88 959 4506.03
"3430" 1963 89 788 3418.17
"3431" 1963 90 650 2593.03
"3432" 1963 91 492 1929.01
"3433" 1963 92 408 1403.69
"3434" 1963 93 325 1009.45
"3435" 1963 94 210 683.98
"3436" 1963 95 176 476.2
"3437" 1963 96 121 301.79
"3438" 1963 97 87 198.26
"3439" 1963 98 51 133.52
"3440" 1963 99 31 88.75
"3441" 1964 20 244 144374.98
"3442" 1964 21 270 137361.36
"3443" 1964 22 234 131566.64
"3444" 1964 23 213 126441.46
"3445" 1964 24 219 121885.22
"3446" 1964 25 188 118864.09
"3447" 1964 26 164 118018.84
"3448" 1964 27 156 118812.53
"3449" 1964 28 170 120352.8
"3450" 1964 29 190 122141.75
"3451" 1964 30 188 123907.35
"3452" 1964 31 217 125286.21
"3453" 1964 32 230 126349.23
"3454" 1964 33 197 127359.28
"3455" 1964 34 241 128385.62
"3456" 1964 35 252 129083.79
"3457" 1964 36 277 129198.36
"3458" 1964 37 265 128833.35
"3459" 1964 38 282 128269.86
"3460" 1964 39 325 127464.84
"3461" 1964 40 360 125919.28
"3462" 1964 41 397 123282.83
"3463" 1964 42 472 119846.77
"3464" 1964 43 474 116011.62
"3465" 1964 44 480 112170.28
"3466" 1964 45 480 108964.44
"3467" 1964 46 558 107010.39
"3468" 1964 47 589 105911.35
"3469" 1964 48 691 104900.01
"3470" 1964 49 726 103650.69
"3471" 1964 50 801 101853.23
"3472" 1964 51 810 99123.72
"3473" 1964 52 898 95781.07
"3474" 1964 53 966 92227.28
"3475" 1964 54 1061 88653.06
"3476" 1964 55 999 85079.78
"3477" 1964 56 1152 81784.26
"3478" 1964 57 1207 78484.77
"3479" 1964 58 1273 75185.99
"3480" 1964 59 1277 71946.71
"3481" 1964 60 1466 68809.62
"3482" 1964 61 1459 65663.23
"3483" 1964 62 1495 62622.94
"3484" 1964 63 1721 59636.62
"3485" 1964 64 1656 56762.64
"3486" 1964 65 1672 53998.24
"3487" 1964 66 1603 51588.5
"3488" 1964 67 1731 49478.56
"3489" 1964 68 1827 47463.26
"3490" 1964 69 1889 45431.99
"3491" 1964 70 1971 43360.34
"3492" 1964 71 1947 41258.21
"3493" 1964 72 2102 39139.64
"3494" 1964 73 2090 37074.23
"3495" 1964 74 2303 34973.07
"3496" 1964 75 2281 32562.41
"3497" 1964 76 2285 30073.68
"3498" 1964 77 2231 27555.38
"3499" 1964 78 2259 25193.84
"3500" 1964 79 2159 22772.63
"3501" 1964 80 2124 20757.17
"3502" 1964 81 1937 18123.16
"3503" 1964 82 1818 15562.24
"3504" 1964 83 1857 13542.08
"3505" 1964 84 1720 11371.45
"3506" 1964 85 1413 8992.23
"3507" 1964 86 1303 7412.78
"3508" 1964 87 1108 5960.73
"3509" 1964 88 1001 4686.21
"3510" 1964 89 763 3628.31
"3511" 1964 90 634 2707.94
"3512" 1964 91 498 2036.89
"3513" 1964 92 416 1473.28
"3514" 1964 93 308 1039.97
"3515" 1964 94 220 742.29
"3516" 1964 95 168 497.99
"3517" 1964 96 130 325.2
"3518" 1964 97 82 203.44
"3519" 1964 98 46 134.94
"3520" 1964 99 46 89.9
"3521" 1965 20 264 152437.17
"3522" 1965 21 239 144346.98
"3523" 1965 22 272 137661.19
"3524" 1965 23 219 132320.14
"3525" 1965 24 219 127592.5
"3526" 1965 25 181 123367.26
"3527" 1965 26 188 120586.48
"3528" 1965 27 206 119818.08
"3529" 1965 28 157 120519.26
"3530" 1965 29 204 121843.01
"3531" 1965 30 174 123435.27
"3532" 1965 31 196 125003.35
"3533" 1965 32 197 126238.99
"3534" 1965 33 235 127175.89
"3535" 1965 34 234 128123.55
"3536" 1965 35 261 129071.5
"3537" 1965 36 239 129659.66
"3538" 1965 37 297 129664.97
"3539" 1965 38 323 129197.41
"3540" 1965 39 328 128522
"3541" 1965 40 339 127590.16
"3542" 1965 41 389 125923.41
"3543" 1965 42 422 123162.12
"3544" 1965 43 494 119549.35
"3545" 1965 44 516 115612.86
"3546" 1965 45 526 111646.38
"3547" 1965 46 529 108357.99
"3548" 1965 47 563 106331.35
"3549" 1965 48 602 105222.94
"3550" 1965 49 765 104216.81
"3551" 1965 50 769 103007.44
"3552" 1965 51 860 101191.04
"3553" 1965 52 967 98468.7
"3554" 1965 53 1012 94957.24
"3555" 1965 54 1156 91261.72
"3556" 1965 55 1113 87525.23
"3557" 1965 56 1097 83978.16
"3558" 1965 57 1268 80546.11
"3559" 1965 58 1271 77222.9
"3560" 1965 59 1369 73941.39
"3561" 1965 60 1374 70743.79
"3562" 1965 61 1508 67474.81
"3563" 1965 62 1576 64300.24
"3564" 1965 63 1582 61252.92
"3565" 1965 64 1728 58140.43
"3566" 1965 65 1896 55227.66
"3567" 1965 66 1615 52415.67
"3568" 1965 67 1705 50039.67
"3569" 1965 68 1821 47888.29
"3570" 1965 69 1903 45858.36
"3571" 1965 70 2023 43830.7
"3572" 1965 71 1917 41661.4
"3573" 1965 72 2187 39498.65
"3574" 1965 73 2164 37197.79
"3575" 1965 74 2273 35066.05
"3576" 1965 75 2305 32719.24
"3577" 1965 76 2386 30224.37
"3578" 1965 77 2360 27690.22
"3579" 1965 78 2256 25200.14
"3580" 1965 79 2206 22835.78
"3581" 1965 80 2180 21579.7
"3582" 1965 81 2003 18731.99
"3583" 1965 82 1996 16189.92
"3584" 1965 83 1895 13661.66
"3585" 1965 84 1845 11695.7
"3586" 1965 85 1559 9707.87
"3587" 1965 86 1327 7613.45
"3588" 1965 87 1186 6180.77
"3589" 1965 88 1027 4877.7
"3590" 1965 89 891 3757.5
"3591" 1965 90 687 2896.07
"3592" 1965 91 570 2129.97
"3593" 1965 92 465 1552.79
"3594" 1965 93 330 1095.59
"3595" 1965 94 249 764.57
"3596" 1965 95 173 534.2
"3597" 1965 96 125 350.26
"3598" 1965 97 90 219.12
"3599" 1965 98 65 136.63
"3600" 1965 99 31 87.05
"3601" 1966 20 285 161764.59
"3602" 1966 21 295 153217.99
"3603" 1966 22 296 145682.06
"3604" 1966 23 230 139546.56
"3605" 1966 24 216 134534.37
"3606" 1966 25 213 129929.64
"3607" 1966 26 181 125878.84
"3608" 1966 27 202 123145.12
"3609" 1966 28 189 122204.52
"3610" 1966 29 197 122635.87
"3611" 1966 30 192 123726.2
"3612" 1966 31 188 125066.34
"3613" 1966 32 204 126387.53
"3614" 1966 33 234 127428.41
"3615" 1966 34 237 128262.72
"3616" 1966 35 232 129092.3
"3617" 1966 36 268 129900.09
"3618" 1966 37 300 130330.46
"3619" 1966 38 305 130201.65
"3620" 1966 39 350 129599.74
"3621" 1966 40 335 128806.57
"3622" 1966 41 422 127766.38
"3623" 1966 42 402 126004.39
"3624" 1966 43 485 123097.04
"3625" 1966 44 502 119365.65
"3626" 1966 45 548 115257.5
"3627" 1966 46 583 111154.82
"3628" 1966 47 588 107726.21
"3629" 1966 48 678 105679.93
"3630" 1966 49 714 104524.02
"3631" 1966 50 857 103560.72
"3632" 1966 51 878 102378.72
"3633" 1966 52 955 100562.82
"3634" 1966 53 1067 97696.54
"3635" 1966 54 1096 94093.68
"3636" 1966 55 1064 90240.79
"3637" 1966 56 1203 86503.74
"3638" 1966 57 1270 82786.64
"3639" 1966 58 1376 79305.78
"3640" 1966 59 1439 75972.95
"3641" 1966 60 1384 72717
"3642" 1966 61 1535 69429.17
"3643" 1966 62 1662 66164.9
"3644" 1966 63 1701 62953.37
"3645" 1966 64 1626 59781.27
"3646" 1966 65 1880 56672.75
"3647" 1966 66 1830 53628.41
"3648" 1966 67 1752 50797.89
"3649" 1966 68 1861 48360.63
"3650" 1966 69 1903 46166.24
"3651" 1966 70 1965 44117.56
"3652" 1966 71 2029 42018.29
"3653" 1966 72 2154 39860
"3654" 1966 73 2187 37484.37
"3655" 1966 74 2209 35125.71
"3656" 1966 75 2162 32858.05
"3657" 1966 76 2280 30421.07
"3658" 1966 77 2237 27841.99
"3659" 1966 78 2281 25322.75
"3660" 1966 79 2138 22836.14
"3661" 1966 80 2302 21443.82
"3662" 1966 81 2081 19412.21
"3663" 1966 82 1953 16765.49
"3664" 1966 83 1926 14240.53
"3665" 1966 84 1737 11819.58
"3666" 1966 85 1557 10020.57
"3667" 1966 86 1448 8206.54
"3668" 1966 87 1306 6334.37
"3669" 1966 88 1019 5032.53
"3670" 1966 89 890 3912.29
"3671" 1966 90 709 2959.35
"3672" 1966 91 588 2241.09
"3673" 1966 92 475 1615.8
"3674" 1966 93 346 1151.16
"3675" 1966 94 264 807.34
"3676" 1966 95 191 538.94
"3677" 1966 96 148 369.06
"3678" 1966 97 94 240.87
"3679" 1966 98 57 146.54
"3680" 1966 99 43 91.29
"3681" 1967 20 379 171820.95
"3682" 1967 21 328 163625.88
"3683" 1967 22 294 155917.2
"3684" 1967 23 234 149020.55
"3685" 1967 24 265 143095.41
"3686" 1967 25 226 137921.45
"3687" 1967 26 200 133145.47
"3688" 1967 27 186 128850.1
"3689" 1967 28 194 125765.95
"3690" 1967 29 159 124481.78
"3691" 1967 30 167 124648.05
"3692" 1967 31 191 125462.95
"3693" 1967 32 190 126508
"3694" 1967 33 187 127578.49
"3695" 1967 34 258 128437.82
"3696" 1967 35 235 129078.5
"3697" 1967 36 248 129734.03
"3698" 1967 37 307 130326.17
"3699" 1967 38 286 130576.02
"3700" 1967 39 326 130318.91
"3701" 1967 40 358 129676.01
"3702" 1967 41 446 128815.7
"3703" 1967 42 432 127768.09
"3704" 1967 43 512 125955.36
"3705" 1967 44 562 122947.28
"3706" 1967 45 554 119055.01
"3707" 1967 46 643 114787.42
"3708" 1967 47 647 110539.91
"3709" 1967 48 663 107030.45
"3710" 1967 49 723 104898.78
"3711" 1967 50 794 103772.95
"3712" 1967 51 879 102804.06
"3713" 1967 52 985 101611.98
"3714" 1967 53 1048 99746.46
"3715" 1967 54 1128 96825.16
"3716" 1967 55 1169 93143.27
"3717" 1967 56 1193 89255.34
"3718" 1967 57 1313 85380.06
"3719" 1967 58 1345 81603.08
"3720" 1967 59 1504 78069.93
"3721" 1967 60 1489 74747.76
"3722" 1967 61 1507 71473.27
"3723" 1967 62 1664 68169.64
"3724" 1967 63 1771 64858.21
"3725" 1967 64 1730 61589.65
"3726" 1967 65 1809 58380.09
"3727" 1967 66 1890 55072.27
"3728" 1967 67 1894 51945.7
"3729" 1967 68 1919 49013.25
"3730" 1967 69 1866 46504.9
"3731" 1967 70 1974 44236.35
"3732" 1967 71 1937 42165.17
"3733" 1967 72 2163 39996.89
"3734" 1967 73 2108 37695.45
"3735" 1967 74 2182 35287.22
"3736" 1967 75 2193 32956.76
"3737" 1967 76 2186 30614.69
"3738" 1967 77 2269 28120.32
"3739" 1967 78 2301 25528.81
"3740" 1967 79 2326 23011.48
"3741" 1967 80 2112 21120.22
"3742" 1967 81 2016 19317.96
"3743" 1967 82 2057 17373.5
"3744" 1967 83 1833 14837.14
"3745" 1967 84 1813 12412.77
"3746" 1967 85 1571 10191.2
"3747" 1967 86 1419 8487.49
"3748" 1967 87 1304 6870.13
"3749" 1967 88 1038 5163.63
"3750" 1967 89 905 4088.87
"3751" 1967 90 742 3095.31
"3752" 1967 91 599 2306.03
"3753" 1967 92 484 1702.5
"3754" 1967 93 359 1203.83
"3755" 1967 94 284 841.68
"3756" 1967 95 207 571.32
"3757" 1967 96 141 371.62
"3758" 1967 97 105 249.83
"3759" 1967 98 70 159.11
"3760" 1967 99 48 93.05
"3761" 1968 20 344 180925.97
"3762" 1968 21 349 173523.11
"3763" 1968 22 279 166286.16
"3764" 1968 23 247 159260.21
"3765" 1968 24 242 152640.48
"3766" 1968 25 233 146594.32
"3767" 1968 26 174 141138.56
"3768" 1968 27 206 135989.22
"3769" 1968 28 196 131223.15
"3770" 1968 29 186 127753.89
"3771" 1968 30 181 126191.74
"3772" 1968 31 174 126092.8
"3773" 1968 32 210 126654.39
"3774" 1968 33 246 127469.05
"3775" 1968 34 233 128361.87
"3776" 1968 35 254 128979.01
"3777" 1968 36 250 129425.99
"3778" 1968 37 260 129850.59
"3779" 1968 38 335 130277.48
"3780" 1968 39 360 130385.19
"3781" 1968 40 383 129949.47
"3782" 1968 41 397 129285.62
"3783" 1968 42 433 128507.54
"3784" 1968 43 481 127463.5
"3785" 1968 44 534 125627.07
"3786" 1968 45 576 122617.43
"3787" 1968 46 667 118578.63
"3788" 1968 47 653 114171.52
"3789" 1968 48 718 109811.65
"3790" 1968 49 691 106201.35
"3791" 1968 50 731 104044.24
"3792" 1968 51 832 102886.14
"3793" 1968 52 915 101922.45
"3794" 1968 53 1041 100705.34
"3795" 1968 54 1122 98833.83
"3796" 1968 55 1189 95872.12
"3797" 1968 56 1282 92148.35
"3798" 1968 57 1335 88147.41
"3799" 1968 58 1423 84198.89
"3800" 1968 59 1425 80342.16
"3801" 1968 60 1600 76805.74
"3802" 1968 61 1534 73478
"3803" 1968 62 1606 70193.14
"3804" 1968 63 1687 66862.69
"3805" 1968 64 1773 63545.76
"3806" 1968 65 1922 60206.57
"3807" 1968 66 1854 56831.71
"3808" 1968 67 2070 53413.66
"3809" 1968 68 2052 50164.67
"3810" 1968 69 1930 47118.47
"3811" 1968 70 1973 44412.52
"3812" 1968 71 2042 42166.32
"3813" 1968 72 2178 39981.88
"3814" 1968 73 2120 37755.04
"3815" 1968 74 2177 35470.58
"3816" 1968 75 2258 33050.33
"3817" 1968 76 2225 30601.9
"3818" 1968 77 2345 28222.54
"3819" 1968 78 2290 25738.47
"3820" 1968 79 2205 23134.72
"3821" 1968 80 2238 21735.31
"3822" 1968 81 2035 19024.03
"3823" 1968 82 2130 17233.42
"3824" 1968 83 2071 15320.33
"3825" 1968 84 1925 12892.32
"3826" 1968 85 1661 10665.19
"3827" 1968 86 1481 8643.37
"3828" 1968 87 1286 7125.49
"3829" 1968 88 1186 5644.3
"3830" 1968 89 920 4181.8
"3831" 1968 90 809 3209.3
"3832" 1968 91 613 2416.11
"3833" 1968 92 490 1754.11
"3834" 1968 93 386 1275.17
"3835" 1968 94 297 876.03
"3836" 1968 95 217 584.74
"3837" 1968 96 150 388.93
"3838" 1968 97 104 250.95
"3839" 1968 98 77 161.06
"3840" 1968 99 45 100.97
"3841" 1969 20 376 188282.62
"3842" 1969 21 399 181884.17
"3843" 1969 22 325 175338.5
"3844" 1969 23 296 168611.88
"3845" 1969 24 228 162112.24
"3846" 1969 25 245 155734.87
"3847" 1969 26 217 149632.1
"3848" 1969 27 258 143842.7
"3849" 1969 28 200 138204.09
"3850" 1969 29 190 132990.06
"3851" 1969 30 215 129195.65
"3852" 1969 31 199 127300.13
"3853" 1969 32 202 127025.94
"3854" 1969 33 214 127471.31
"3855" 1969 34 206 128179.24
"3856" 1969 35 254 128804.31
"3857" 1969 36 275 129272.91
"3858" 1969 37 273 129498.71
"3859" 1969 38 327 129772.54
"3860" 1969 39 344 129997.66
"3861" 1969 40 330 129628.68
"3862" 1969 41 387 129266.81
"3863" 1969 42 461 128676.04
"3864" 1969 43 496 127910.11
"3865" 1969 44 503 126911.08
"3866" 1969 45 596 125357.19
"3867" 1969 46 607 122144.35
"3868" 1969 47 663 118017.11
"3869" 1969 48 741 113480.73
"3870" 1969 49 747 108971.71
"3871" 1969 50 829 105305.36
"3872" 1969 51 853 103089.01
"3873" 1969 52 920 101900.71
"3874" 1969 53 1025 100951.03
"3875" 1969 54 1161 99715.54
"3876" 1969 55 1227 97824.99
"3877" 1969 56 1281 94838.66
"3878" 1969 57 1358 91012.06
"3879" 1969 58 1410 86936.83
"3880" 1969 59 1518 82906.6
"3881" 1969 60 1472 79036.98
"3882" 1969 61 1641 75480.64
"3883" 1969 62 1650 72139.74
"3884" 1969 63 1700 68875.93
"3885" 1969 64 1831 65533.98
"3886" 1969 65 1877 62204.92
"3887" 1969 66 1941 58774.12
"3888" 1969 67 2012 55229.34
"3889" 1969 68 2106 51677.68
"3890" 1969 69 2143 48288.06
"3891" 1969 70 2058 44886.16
"3892" 1969 71 2001 42411.43
"3893" 1969 72 2156 40050.26
"3894" 1969 73 2212 37814.78
"3895" 1969 74 2250 35594.57
"3896" 1969 75 2205 33050.14
"3897" 1969 76 2254 30584.43
"3898" 1969 77 2158 28122.25
"3899" 1969 78 2178 25811.4
"3900" 1969 79 2241 23336.15
"3901" 1969 80 2216 21950.08
"3902" 1969 81 2062 19586.04
"3903" 1969 82 2049 17006.8
"3904" 1969 83 1907 15217
"3905" 1969 84 1979 13333.23
"3906" 1969 85 1708 11060.91
"3907" 1969 86 1551 9075.36
"3908" 1969 87 1362 7241.71
"3909" 1969 88 1149 5884.74
"3910" 1969 89 988 4584.14
"3911" 1969 90 775 3301.22
"3912" 1969 91 650 2524.49
"3913" 1969 92 479 1845.05
"3914" 1969 93 383 1327.25
"3915" 1969 94 348 919.88
"3916" 1969 95 215 609.43
"3917" 1969 96 156 405.16
"3918" 1969 97 101 261.19
"3919" 1969 98 65 160.39
"3920" 1969 99 42 102.3
"3921" 1970 20 361 194733.69
"3922" 1970 21 356 189460.91
"3923" 1970 22 312 184868.24
"3924" 1970 23 282 181112.75
"3925" 1970 24 274 177297.33
"3926" 1970 25 253 165999.25
"3927" 1970 26 227 158865.78
"3928" 1970 27 193 156018.75
"3929" 1970 28 219 148788.24
"3930" 1970 29 196 143244.98
"3931" 1970 30 196 135780.24
"3932" 1970 31 207 132147.83
"3933" 1970 32 209 129960.66
"3934" 1970 33 234 129545.56
"3935" 1970 34 198 128369.32
"3936" 1970 35 228 129666.44
"3937" 1970 36 225 129392.41
"3938" 1970 37 301 129628.59
"3939" 1970 38 306 130853.31
"3940" 1970 39 341 131321.91
"3941" 1970 40 372 130415.95
"3942" 1970 41 408 130453.39
"3943" 1970 42 447 129037.13
"3944" 1970 43 472 128868.99
"3945" 1970 44 562 127352.06
"3946" 1970 45 554 126815.75
"3947" 1970 46 627 124666.03
"3948" 1970 47 653 121703.68
"3949" 1970 48 740 117517.35
"3950" 1970 49 797 114851.73
"3951" 1970 50 903 109460.65
"3952" 1970 51 840 106106.64
"3953" 1970 52 942 101750.26
"3954" 1970 53 995 100199.72
"3955" 1970 54 1102 99220.89
"3956" 1970 55 1180 98233.05
"3957" 1970 56 1362 97568.52
"3958" 1970 57 1361 94465.67
"3959" 1970 58 1448 89962.47
"3960" 1970 59 1534 85984.44
"3961" 1970 60 1619 81726.69
"3962" 1970 61 1707 77942.32
"3963" 1970 62 1814 74396.81
"3964" 1970 63 1819 71229.87
"3965" 1970 64 1811 67633.72
"3966" 1970 65 1987 64265.38
"3967" 1970 66 2009 60991.74
"3968" 1970 67 2125 57573.82
"3969" 1970 68 2009 53965.02
"3970" 1970 69 2205 50122.63
"3971" 1970 70 2178 46277.28
"3972" 1970 71 2121 43454.75
"3973" 1970 72 2112 40506.12
"3974" 1970 73 2178 37767.19
"3975" 1970 74 2184 35508.84
"3976" 1970 75 2272 33016.76
"3977" 1970 76 2203 30494.68
"3978" 1970 77 2132 28101.98
"3979" 1970 78 2185 25848.56
"3980" 1970 79 2230 23522.72
"3981" 1970 80 2207 21559.71
"3982" 1970 81 2044 19776.23
"3983" 1970 82 2106 17520.04
"3984" 1970 83 1955 15042.22
"3985" 1970 84 1848 13286.45
"3986" 1970 85 1697 11489.67
"3987" 1970 86 1589 9444.92
"3988" 1970 87 1374 7593.46
"3989" 1970 88 1131 6003.72
"3990" 1970 89 958 4823.42
"3991" 1970 90 820 3678.57
"3992" 1970 91 686 2597.81
"3993" 1970 92 521 1929.35
"3994" 1970 93 385 1410.19
"3995" 1970 94 289 971.79
"3996" 1970 95 208 648.61
"3997" 1970 96 151 434.36
"3998" 1970 97 110 279.83
"3999" 1970 98 80 177.37
"4000" 1970 99 35 102.81
"4001" 1971 20 361 200707.85
"4002" 1971 21 353 196286.46
"4003" 1971 22 340 193588.9
"4004" 1971 23 343 193461.82
"4005" 1971 24 299 193876.23
